Data,Label
-4212.7637,0
-3438.2873,0
-4704.5428,0
-6975.8217,0
-6304.1302,0
-4551.7294,0
-6483.6729,0
-5434.6998,0
-5894.2649,0
-7271.2594,0
-7760.5874,0
-5763.2926,0
-6855.5337,0
-7814.9482,0
-6930.4689,0
-7709.0577,0
-9074.9524,0
-7681.4268,0
-5768.8292,0
-6597.7677,0
-7013.9106,0
-5662.4447,0
-7220.9636,0
-5768.1811,0
-6706.7807,0
-6363.8762,0
-8573.2701,0
-7383.2413,0
-8792.8433,0
-6506.6735,0
-6421.9896,0
-4931.6959,0
-3420.8912,0
-1737.1369,0
1132.6484,0
4541.8289,0
9635.4243,0
10589.754,0
12282.848,0
14748.063,0
16529.423,0
17536.887,0
17757.487,0
18756.275,0
18975.509,0
20820.812,0
18853.854,0
20863.09,0
19805.432,0
19779.398,0
20912.604,0
18392.101,0
16179.334,0
16706.92,0
16241.276,0
13634.781,0
13283.687,0
9872.1798,0
6301.824,0
6002.7281,0
5645.7553,0
4717.8431,0
4778.2316,0
4827.5903,0
5702.0332,0
5640.8868,0
3417.2128,0
4650.3237,0
4329.5053,0
3557.1313,0
4797.0762,0
4998.7624,0
2819.0784,0
569.609,0
1340.8944,0
577.31716,0
120.30133,0
758.36838,0
-1812.7511,0
-330.32028,0
-1958.2251,0
-4721.6733,0
-3434.72,0
-2878.5408,0
-4634.1368,0
-4827.4214,0
-5527.9652,0
-5240.5022,0
-7368.0787,0
-8035.9774,0
-6191.4513,0
-5377.8953,0
-5351.433,0
-8341.0395,0
-6349.3218,0
-7405.6482,0
-4914.3367,0
-6494.744,0
-6373.1343,0
-6143.8044,0
-6770.6816,0
-6446.0787,0
-6511.4659,0
-6017.6277,0
-5504.3844,0
-7574.175,0
-6662.3729,0
-5785.3508,0
-7160.9055,0
-5745.5741,0
-5353.3141,0
-6154.0559,0
-5453.397,0
-3420.3671,0
-1886.3335,0
179.32225,0
3261.4146,0
5168.0871,0
9528.7301,0
11818.397,0
13652.533,0
16188.086,0
16736.635,0
16242.329,0
18095.704,0
18379.462,0
17541.956,0
19193.628,0
18059.156,0
18247.734,0
17298.863,0
16227.384,0
13811.052,0
12455.541,0
12429.002,0
10946.9,0
8153.557,0
8317.3914,0
5052.7018,0
6919.7808,0
5346.2549,0
2367.226,0
770.93172,0
1182.8905,0
1341.7196,0
