Data,Label
44.508,0
41.244,0
48.568000000000005,0
46.714,0
44.986,0
49.108,0
40.47,0
53.404,0
45.4,0
43.216,0
49.72,0
46.37,0
43.756,0
47.582,0
40.738,0
51.216,0
46.31399999999999,0
45.0,0
50.224,0
48.096,0
43.544,0
48.85,0
40.942,0
52.586000000000006,0
45.802,0
43.122,0
50.774,0
46.262,0
43.052,0
50.718,0
45.798,0
46.55,0
48.122,0
40.23,0
52.606,0
44.652,0
42.84,0
49.272,0
47.09,0
45.452,0
46.996,0
43.194,0
52.94,0
47.212,0
43.144,0
50.658,0
46.292,0
45.164,0
47.888000000000005,0
41.852,0
53.17,0
44.632,0
43.282,0
53.192,0
45.516000000000005,0
47.23,0
46.408,0
40.118,0
52.536,0
45.56399999999999,0
43.908,0
48.058,0
45.4,0
45.56399999999999,0
53.23,0
46.972,0
52.816,0
49.062,0
46.22,0
50.258,0
47.16,0
45.258,0
49.108,0
40.774,0
52.5,0
45.316,0
41.878,0
51.456,0
46.902,0
46.41,0
47.3,0
40.4,0
52.058,0
47.84,0
42.774,0
50.494,0
45.364,0
43.192,0
48.356,0
47.958,0
44.026,0
49.46,0
47.11,0
44.218,0
47.154,0
41.726000000000006,0
53.662,0
46.808,0
44.834,0
49.554,0
45.822,0
46.768,0
50.71,0
43.662,0
53.544,0
46.478,0
43.052,0
49.038,0
46.238,0
44.906000000000006,0
48.51,0
40.834,0
52.364,0
47.206,0
43.31,0
53.028,0
46.644,0
46.124,0
47.802,0
41.356,0
52.184,0
45.774,0
42.792,0
49.036,0
45.63399999999999,0
46.292,0
46.738,0
43.076,0
51.71,0
44.56399999999999,0
42.888000000000005,0
48.874,0
45.658,0
44.052,0
47.684,0
40.316,0
52.438,0
46.948,0
43.13,0
51.83,0
46.272,0
46.15,0
48.098,0
40.868,0
52.63,0
45.328,0
43.86,0
49.19,0
40.032,0
52.91,0
46.916,0
43.408,0
50.222,0
45.886,0
43.94,0
48.166,0
40.822,0
54.248000000000005,0
46.878,0
41.85,0
51.548,0
