Data,Label
866.25292,0
828.62764,0
820.92713,0
818.98982,0
844.0989,0
850.91552,0
791.20446,0
792.86854,0
745.91567,0
702.47586,0
710.49879,0
662.78983,0
584.74735,0
555.80592,0
481.15204,0
481.57081,0
449.00578,0
425.53113,0
401.96047,0
355.84739,0
326.40225,0
298.7793,0
281.88827,0
280.98116,0
296.286,0
281.77516,0
287.81758,0
299.1765,0
282.10172,0
257.90993,0
258.35872,0
220.24455,0
212.86482,0
216.46856,0
206.64248,0
162.70433,0
141.99935,0
95.553349,0
69.821091,0
49.620538,0
19.156892,0
25.670327,0
32.678627,0
-3.882291,0
-34.798303,0
-73.304711,0
-39.727137,0
-65.819757,0
-74.223842,0
-96.272594,0
-126.57185,0
-106.47064,0
-116.24059,0
-140.15571,0
-195.77398,0
-237.89933,0
-300.43085,0
-308.97978,0
-353.59098,0
-359.72376,0
-379.19792,0
-426.67283,0
-453.89284,0
-437.65412,0
-451.21051,0
-438.53996,0
-488.14075,0
-482.03955,0
-521.55669,0
-561.00531,0
-529.20814,0
-512.42554,0
-520.85415,0
-517.64733,0
-554.93003,0
-594.27249,0
-575.10552,0
-593.20288,0
-631.38432,0
-653.21282,0
-647.03869,0
-688.66051,0
-675.82881,0
-703.14398,0
-735.55965,0
-723.95963,0
-750.27626,0
-768.9997,0
-740.32082,0
-719.54682,0
-694.44434,0
-701.84415,0
-735.70579,0
-748.58215,0
-768.3147,0
-783.07146,0
-767.99808,0
-830.68233,0
-805.51272,0
-790.83868,0
-789.50429,0
-817.91177,0
-854.66224,0
-825.63501,0
-869.33301,0
-853.96241,0
-903.54602,0
-925.06757,0
-922.32705,0
-912.4547,0
-911.56705,0
-926.67044,0
-907.11372,0
-895.0998,0
-921.48756,0
-931.2788,0
-936.29069,0
-935.58622,0
-959.57195,0
-970.83014,0
-963.12136,0
-1016.8085,0
-1053.8605,0
-1091.7534,0
-1107.7212,0
-1124.4075,0
-1118.6919,0
-1127.9453,0
-1124.7362,0
-1124.581,0
-1109.9395,0
-1146.3738,0
-1147.9592,0
-1140.2009,0
-1127.2766,0
-1154.2438,0
-1183.9227,0
-1160.9325,0
-1158.4499,0
-1192.4106,0
-1231.9542,0
-1268.5064,0
-1299.391,0
-1314.0467,0
-1310.0075,0
-1247.5322,0
-1245.3275,0
-1284.132,0
-1278.8901,0
-1307.7948,0
-1312.0442,0
-1279.1784,0
-1244.3436,0
-1265.3983,0
-1341.2191,0
-1330.0895,0
-1361.5647,0
-1346.1905,0
-1326.6786,0
-1325.3986,0
-1345.0202,0
-1354.6479,0
-1352.4336,0
-1392.0016,0
-1409.5311,0
-1395.5803,0
-1444.6328,0
-1447.2886,0
-1438.4581,0
-1438.6479,0
-1426.1478,0
-1410.7307,0
-1412.6057,0
-1392.5131,0
-1343.7185,0
-1364.3192,0
-1361.4382,0
-1369.9916,0
-1379.5505,0
-1397.8517,0
-1386.239,0
-1409.7677,0
-1395.0292,0
-1395.2307,0
-1406.6638,0
-1411.5916,0
-1386.0753,0
-1436.0424,0
-1459.4362,0
-1478.195,0
-1500.2901,0
-1467.3426,0
-1427.982,0
-1427.5989,0
-1414.2003,0
-1418.216,0
-1470.5536,0
-1459.7748,0
-1444.1888,0
-1449.7487,0
-1439.2282,0
-1475.938,0
-1527.1889,0
-1539.5803,0
-1517.0049,0
-1497.7361,0
-1491.6744,0
-1485.784,0
-1483.5865,0
-1470.9308,0
-1447.1486,0
-1461.6072,0
-1472.9684,0
-1452.1046,0
-1417.3637,0
-1394.8308,0
-1379.7241,0
-1324.4131,0
-1300.1002,0
-1302.1396,0
-1293.1348,0
-1261.7292,0
-1257.4721,0
-1229.375,0
-1252.6086,0
-1260.868,0
-1233.1643,0
-1198.1666,0
-1187.8223,0
-1181.4335,0
-1198.3932,0
-1153.6667,0
-1153.3378,0
-1168.6748,0
-1136.4543,0
-1135.9722,0
-1148.8825,0
-1136.1186,0
-1082.5104,0
-1054.2768,0
-1012.1866,0
-984.19254,0
-961.10141,0
-993.76788,0
-975.31762,0
-946.25145,0
-955.34808,0
-938.78478,0
-950.76365,0
-923.75865,0
-895.73486,0
-875.41041,0
-883.84424,0
-890.84172,0
-878.26213,0
-890.38755,0
-876.33794,0
-867.23517,0
-864.13277,0
-866.43017,0
-864.56722,0
-890.61473,0
-907.5096,0
-909.4782,0
-913.9158,0
-940.6454,0
-945.67939,0
-947.05361,0
-942.31679,0
-953.03098,0
-938.0415,0
-945.46046,0
-948.28603,0
-975.73895,0
-997.79282,0
-988.67543,0
-998.8073,0
-991.53421,0
-995.41456,0
-1009.3086,0
-990.23971,0
-958.5917,0
-992.89041,0
-959.63003,0
-932.38495,0
-920.03463,0
-919.27078,0
-855.3384,0
-856.78295,0
-819.69508,0
-799.19538,0
