Data,Label
13.455577,0
12.253236,0
11.917858,0
11.327998,0
12.920635,0
11.97577,0
10.943646,0
14.692402,0
18.930549,0
21.94228,0
22.808604,0
25.375188,0
28.010781,0
28.101858,0
28.207541,0
28.22252,0
25.79495,0
24.915319,0
21.594128,0
18.495889,0
17.267173,0
15.530012,0
15.305899,0
13.167869,0
14.496107,0
13.725533,0
11.733253,0
11.430729,0
11.252846,0
10.435527,0
11.532549,0
13.738123,0
15.744217,0
19.267433,0
22.260277,0
23.882953,0
23.9155,0
20.858276,0
21.27785,0
20.546048,0
19.429836,0
19.085634,0
17.264515,0
16.962244,0
15.54174,0
15.988788,0
15.549676,0
14.516884,0
14.172499,0
13.858064,0
13.787839,0
11.554777,0
10.906496,0
10.326757,0
9.9252574,0
12.248627,0
13.392093,0
15.866639,0
16.340403,0
17.584762,0
17.563873,0
18.327975,0
18.854052,0
19.94959,0
18.457361,0
16.652273,0
15.686019,0
13.095137,0
11.424221,0
11.026888,0
10.525986,0
9.6512128,0
10.552573,0
8.3384784,0
8.3907479,0
8.2879204,0
7.6431392,0
6.1034426,0
8.5280004,0
7.3060796,0
10.087618,0
12.187968,0
14.429674,0
13.564642,0
13.204005,0
15.130351,0
13.54742,0
15.663909,0
15.002648,0
13.601282,0
13.428029,0
13.405918,0
11.883999,0
10.188155,0
9.3936738,0
10.492991,0
11.025812,0
9.8956282,0
9.6489717,0
8.7577172,0
8.859587,0
8.5377482,0
8.9439738,0
9.3163542,0
10.244988,0
12.254341,0
13.348575,0
14.264802,0
14.997437,0
15.481404,0
15.4744,0
16.191551,0
15.246961,0
13.984366,0
11.305597,0
9.3031287,0
8.5664998,0
7.9197974,0
6.6732056,0
5.998155,0
4.6419249,0
5.5870312,0
4.18999,0
3.9006621,0
5.3344293,0
5.6437705,0
5.4417859,0
5.8529635,0
8.8533263,0
9.7428966,0
11.959361,0
12.43386,0
14.033193,0
13.820184,0
14.122257,0
14.396869,0
12.523235,0
12.099871,0
11.69534,0
11.017961,0
10.892383,0
9.1175703,0
8.6503383,0
8.9674602,0
7.9157451,0
7.7125266,0
7.4524846,0
